,Brand,Continent,Country,Latitude,Longitude,Sentiment
428,Media Co.,Asia,Thailand,14.8971921,100.83273,0
429,Media Co.,North America,Mexico,34.0536909,-118.242766,0
430,Automotive Co.,North America,Bermuda,40.85149705,-73.0994258107431,0
431,Restaurant Chain,South America,Chile,-31.7613365,-71.3187697,0
432,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
433,Media Co.,Africa,Benin,6.4550575,3.3941795,0
434,Restaurant Chain,North America,Mexico,27.7477253,-97.4014129,3
435,Media Co.,North America,Bahamas,37.1232245,-78.4927721,4
436,Restaurant Chain,Asia,Pakistan,30.3308401,71.247499,0
437,Media Co.,North America,Canada,50.000678,-86.000977,4
438,Restaurant Chain,Asia,Pakistan,30.3308401,71.247499,0
439,Media Co.,North America,United States,40.3270127,-86.1746933,3
440,Restaurant Chain,Asia,Pakistan,30.3308401,71.247499,0
441,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
442,Restaurant Chain,South America,Argentina,-34.9964963,-64.9672817,0
443,Restaurant Chain,Asia,Pakistan,30.3308401,71.247499,0
444,Media Co.,Asia,Philippines,11.62493885,122.739520941098,0
445,Media Co.,North America,Mexico,34.0536909,-118.242766,2
446,Automotive Co.,Europe,San Marino,43.7698712,11.2555757,-1
447,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
448,Restaurant Chain,South America,Argentina,-34.9964963,-64.9672817,0
449,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
450,Media Co.,North America,United States,43.6534817,-79.3839347,1
451,Automotive Co.,Asia,India,19.0759899,72.8773928,0
452,Media Co.,North America,United States,32.7762719,-96.7968559,0
453,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
454,Restaurant Chain,South America,Uruguay,-27.0922364,-52.6166878,0
455,Media Co.,North America,United States,30.2711286,-97.7436995,4
456,Restaurant Chain,North America,Bermuda,39.9527237,-75.1635262,-1
457,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
458,Automotive Co.,North America,United States,41.9758872,-91.6704053,1
459,Media Co.,Asia,Philippines,11.62493885,122.739520941098,3
460,Media Co.,South America,Chile,-34.78709305,-68.4381867731229,-2
461,Restaurant Chain,Asia,Pakistan,30.3308401,71.247499,4
462,Media Co.,North America,Mexico,33.8347516,-117.911732,0
463,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
464,Restaurant Chain,Europe,United Kingdom,51.5073219,-0.1276474,2
465,Automotive Co.,Europe,Spain,40.5248319,-3.77156277545181,1
466,Restaurant Chain,South America,Uruguay,-27.0922364,-52.6166878,0
467,Automotive Co.,North America,Bahamas,35.2272086,-80.8430827,0
468,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
469,Media Co.,Asia,China,35.000074,104.999927,4
470,Restaurant Chain,South America,Colombia,4.39764335,-75.6934694901118,0
471,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
472,Restaurant Chain,North America,United States,30.8703881,-92.007126,0
473,Automotive Co.,North America,Canada,45.5202471,-122.6741949,-2
474,Media Co.,North America,Bahamas,28.5421109,-81.3790304,2
475,Restaurant Chain,North America,Canada,49.8955367,-97.1384584,1
476,Restaurant Chain,North America,Guatemala,15.6356088,-89.8988087,-1
477,Fashion Co.,North America,Haiti,18.547327,-72.3395928,0
478,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,-3
479,Fashion Co.,Asia,Malaysia,4.5693754,102.2656823,4
480,Media Co.,Europe,Andorra,41.3828939,2.1774322,-1
481,Restaurant Chain,North America,Mexico,32.7174202,-117.1627728,0
482,Automotive Co.,North America,Bermuda,38.8949924,-77.0365581,2
483,Media Co.,North America,Saint Pierre and Miquelon,45.421106,-75.690308,2
484,Restaurant Chain,Asia,Pakistan,30.3308401,71.247499,0
485,Automotive Co.,Europe,Norway,60.5000209,9.0999715,0
486,Restaurant Chain,North America,Bahamas,35.6729639,-79.0392919,0
487,Automotive Co.,South America,Brazil,-10.3333333,-53.2,1
488,Automotive Co.,North America,Bahamas,27.7567667,-81.4639835,0
489,Automotive Co.,North America,United States,43.6534817,-79.3839347,2
490,Automotive Co.,Asia,India,22.3511148,78.6677428,0
491,Media Co.,North America,Bahamas,28.5421109,-81.3790304,-2
492,Restaurant Chain,Europe,Belgium,51.77046785,0.464669774123004,0
493,Restaurant Chain,North America,United States,39.7837304,-100.4458825,-1
494,Automotive Co.,Europe,Czech Republic,49.8167003,15.4749544,0
495,Automotive Co.,North America,United States,36.7014631,-118.755997,3
496,Media Co.,North America,United States,39.7837304,-100.4458825,3
497,Automotive Co.,North America,Mexico,34.0536909,-118.242766,2
498,Automotive Co.,North America,United States,38.7251776,-105.607716,-4
499,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
500,Automotive Co.,North America,Bahamas,27.7567667,-81.4639835,0
501,Media Co.,North America,United States,39.7837304,-100.4458825,0
502,Media Co.,Europe,Switzerland,46.7985624,8.2319736,4
503,Automotive Co.,Asia,Sri Lanka,10.5256264,76.2132542,-4
504,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
505,Media Co.,Asia,Nepal,25.6093239,85.1235252,4
506,Media Co.,Europe,French,46.603354,1.8883335,4
507,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
508,Media Co.,North America,United States,32.7762719,-96.7968559,3
509,Restaurant Chain,North America,Mexico,32.7174202,-117.1627728,5
510,Media Co.,Europe,Belgium,48.8566969,2.3514616,4
511,Media Co.,North America,Bahamas,33.6874388,-80.4363743,3
512,Media Co.,North America,Mexico,34.0536909,-118.242766,0
513,Media Co.,Europe,French,46.603354,1.8883335,3
514,Media Co.,North America,Bermuda,39.2908816,-76.610759,-1
515,Automotive Co.,North America,Bermuda,40.7896239,-73.9598939,0
516,Media Co.,Europe,Gibraltar,28.2935785,-16.6214471211441,4
517,Media Co.,North America,United States,43.6534817,-79.3839347,2
518,Media Co.,North America,Canada,47.6038321,-122.3300624,2
519,Restaurant Chain,North America,Bermuda,40.7127281,-74.0060152,0
520,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
521,Automotive Co.,North America,Bermuda,42.2509914,-71.0037374,-3
522,Restaurant Chain,North America,Bermuda,40.7127281,-74.0060152,0
523,Media Co.,North America,United States,36.7014631,-118.755997,2
524,Automotive Co.,Asia,Philippines,12.7503486,122.7312101,3
525,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,4
526,Restaurant Chain,North America,Bahamas,27.7567667,-81.4639835,-3
527,Restaurant Chain,North America,United States,30.4459596,-91.18738,0
528,Automotive Co.,Europe,Luxembourg,49.0068705,8.4034195,4
529,Automotive Co.,North America,United States,36.7014631,-118.755997,0
530,Restaurant Chain,South America,Peru,-6.8699697,-75.0458515,0
531,Media Co.,North America,United States,39.7837304,-100.4458825,3
532,Automotive Co.,Oceania,New Zealand,-41.5000831,172.8344077,0
533,Media Co.,North America,United States,29.7589382,-95.3676974,0
534,Automotive Co.,Europe,Spain,38.353738,-0.4901846,2
535,Media Co.,North America,United States,36.7014631,-118.755997,-3
536,Restaurant Chain,Asia,Nepal,28.6138954,77.2090057,0
537,Automotive Co.,North America,Bermuda,38.8949924,-77.0365581,-2
538,Media Co.,North America,Bahamas,27.7567667,-81.4639835,0
539,Automotive Co.,North America,United States,34.395342,-111.763275,0
540,Media Co.,North America,Mexico,33.8358492,-118.3406288,4
541,Media Co.,North America,Bahamas,33.6874388,-80.4363743,0
542,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
543,Restaurant Chain,North America,Canada,61.0666922,-107.991707,4
544,Automotive Co.,Europe,United Kingdom,53.4794892,-2.2451148,2
545,Fashion Co.,North America,Mexico,34.0536909,-118.242766,0
546,Media Co.,North America,United States,34.9550817,-97.2684063,0
547,Media Co.,North America,Mexico,34.0536909,-118.242766,-2
548,Media Co.,North America,United States,38.27312,-98.5821872,4
549,Automotive Co.,North America,Saint Pierre and Miquelon,45.4972159,-73.6103642,3
550,Automotive Co.,Europe,Ireland,51.898627,-8.4705942,3
551,Media Co.,North America,Mexico,34.0980031,-118.329523,3
552,Media Co.,Europe,Gibraltar,36.601468,-6.2381494,0
553,Media Co.,North America,Mexico,20.53765745,-97.4451247998728,3
554,Media Co.,North America,United States,37.7790262,-122.419906,0
555,Automotive Co.,Africa,Egypt,26.2540493,29.2675469,-1
556,Restaurant Chain,North America,United States,40.0796606,-89.4337288,0
557,Media Co.,North America,Canada,61.0666922,-107.991707,4
558,Restaurant Chain,North America,Bermuda,40.7127281,-74.0060152,2
559,Automotive Co.,Asia,India,22.3511148,78.6677428,-3
560,Automotive Co.,Australia,Australia,-25.2303005,121.0187246,4
561,Media Co.,North America,Canada,55.001251,-125.002441,2
562,Media Co.,North America,Bermuda,40.7896239,-73.9598939,0
563,Media Co.,South America,Uruguay,-34.6075682,-58.4370894,4
564,Media Co.,North America,Canada,47.4959464,-121.7851542,0
565,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
566,Restaurant Chain,North America,United States,39.7837304,-100.4458825,-2
567,Automotive Co.,Europe,Austria,47.2,13.2,4
568,Media Co.,North America,Bermuda,40.7127281,-74.0060152,4
569,Restaurant Chain,Asia,Uzbekistan,41.32373,63.9528098,-3
570,Restaurant Chain,Europe,United Kingdom,51.5073219,-0.1276474,-2
571,Automotive Co.,North America,Bermuda,42.3602534,-71.0582912,2
572,Restaurant Chain,North America,Mexico,34.0536909,-118.242766,-1
573,Media Co.,North America,United States,36.7014631,-118.755997,0
574,Automotive Co.,North America,Bermuda,38.8949924,-77.0365581,0
575,Automotive Co.,North America,United States,43.6534817,-79.3839347,-5
576,Restaurant Chain,Asia,Uzbekistan,41.32373,63.9528098,0
577,Automotive Co.,North America,Bermuda,38.8949924,-77.0365581,0
578,Media Co.,South America,Chile,-33.4377756,-70.6504502,0
579,Automotive Co.,North America,Bermuda,43.1561681,-75.8449946,2
580,Automotive Co.,North America,United States,38.7251776,-105.607716,-4
581,Restaurant Chain,South America,Venezuela,10.6499149,-71.6396282,0
582,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
583,Automotive Co.,North America,United States,36.7014631,-118.755997,2
584,Restaurant Chain,Oceania,Kiribati,19.58726775,-155.426889653127,4
585,Media Co.,Asia,Bangladesh,22.5414185,88.3576912438887,1
586,Media Co.,Europe,Switzerland,46.7985624,8.2319736,0
587,Restaurant Chain,North America,Mexico,22.5000485,-100.0000375,0
588,Automotive Co.,Europe,Luxembourg,49.0068705,8.4034195,4
589,Automotive Co.,Asia,India,17.360589,78.4740613,0
590,Automotive Co.,Africa,Egypt,26.2540493,29.2675469,-3
591,Automotive Co.,North America,United States,31.8160381,-99.5120986,0
592,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
593,Media Co.,South America,Uruguay,-34.6075682,-58.4370894,0
594,Automotive Co.,Europe,Sweden,59.2293827,17.9748815,4
595,Automotive Co.,Europe,United Kingdom,52.5310214,-1.2649062,3
596,Restaurant Chain,North America,Mexico,22.5000485,-100.0000375,0
597,Automotive Co.,Asia,India,17.360589,78.4740613,0
598,Media Co.,North America,Mexico,34.0536909,-118.242766,-1
599,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
600,Media Co.,North America,United States,45.9896587,-94.6113288,3
601,Media Co.,North America,Bahamas,27.7567667,-81.4639835,-1
602,Restaurant Chain,Europe,United Kingdom,50.724165,-3.66079584395519,-1
603,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
604,Media Co.,Asia,Korea,37.5666791,126.9782914,4
605,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
606,Restaurant Chain,Africa,Egypt,31.199004,29.894378,0
607,Media Co.,North America,Mexico,34.0536909,-118.242766,2
608,Media Co.,North America,United States,40.7596198,-111.8867975,0
609,Automotive Co.,North America,United States,32.7762719,-96.7968559,4
610,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
611,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
612,Media Co.,North America,United States,32.7762719,-96.7968559,3
613,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
614,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
615,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
616,Media Co.,North America,United States,34.7464809,-92.2895948,3
617,Media Co.,North America,Bermuda,40.7127281,-74.0060152,4
618,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
619,Media Co.,Europe,Spain,40.4167047,-3.7035825,0
620,Restaurant Chain,Asia,Malaysia,4.5693754,102.2656823,0
621,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
622,Restaurant Chain,North America,Canada,50.000678,-86.000977,0
623,Media Co.,North America,Canada,45.5202471,-122.6741949,-1
624,Fashion Co.,North America,Mexico,34.0536909,-118.242766,0
625,Media Co.,South America,Colombia,4.6533326,-74.083652,-1
626,Automotive Co.,Europe,Sweden,59.8586126,17.6387436,0
627,Automotive Co.,Africa,Egypt,26.2540493,29.2675469,0
628,Media Co.,Asia,Japan,34.6932379,135.1943764,3
629,Automotive Co.,North America,United States,37.7884969,-122.3558473,2
630,Media Co.,North America,Canada,61.0666922,-107.991707,0
631,Media Co.,Europe,Moldova,47.2879608,28.5670941,3
632,Media Co.,South America,Chile,-31.7613365,-71.3187697,4
633,Automotive Co.,North America,United States,31.8160381,-99.5120986,0
634,Restaurant Chain,Asia,Korea,37.5666791,126.9782914,0
635,Media Co.,Oceania,New Zealand,-41.5000831,172.8344077,0
636,Media Co.,North America,Canada,55.001251,-125.002441,0
637,Restaurant Chain,South America,Colombia,2.8894434,-73.783892,0
638,Restaurant Chain,North America,United States,40.0796606,-89.4337288,0
639,Restaurant Chain,North America,United States,29.9499323,-90.0701156,0
640,Automotive Co.,North America,United States,45.9896587,-94.6113288,0
641,Restaurant Chain,Asia,Korea,37.5666791,126.9782914,0
642,Restaurant Chain,North America,United States,29.9499323,-90.0701156,0
643,Media Co.,Europe,Montenegro,40.9842539,16.6210027,0
644,Automotive Co.,North America,United States,37.7790262,-122.419906,3
645,Media Co.,Europe,United Kingdom,51.5882332,-2.9974967,-2
646,Automotive Co.,North America,United States,31.8160381,-99.5120986,3
647,Automotive Co.,North America,United States,41.4739419,-81.5370671,2
648,Automotive Co.,North America,Bahamas,25.7741728,-80.19362,-2
649,Media Co.,South America,Brazil,-23.5506507,-46.6333824,-2
650,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,3
651,Media Co.,North America,United States,41.8755616,-87.6244212,3
652,Restaurant Chain,North America,Canada,61.0666922,-107.991707,2
653,Media Co.,North America,Bahamas,27.7567667,-81.4639835,1
654,Media Co.,Asia,Syrian Arab Republic,37.2595198,39.0408174,3
655,Automotive Co.,North America,Bahamas,35.6729639,-79.0392919,0
656,Restaurant Chain,Africa,South Africa,-28.8166236,24.991639,4
657,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,3
658,Media Co.,North America,Mexico,29.3333331,-110.6666671,0
659,Automotive Co.,North America,United States,43.6534817,-79.3839347,0
660,Media Co.,Asia,Japan,36.5748441,139.2394179,0
661,Automotive Co.,North America,Canada,44.0505054,-123.0950506,2
662,Restaurant Chain,North America,United States,29.9499323,-90.0701156,0
663,Restaurant Chain,Africa,Kenya,1.4419683,38.4313975,1
664,Automotive Co.,North America,Mexico,33.4484367,-112.0741417,0
665,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,3
666,Media Co.,North America,Canada,61.0666922,-107.991707,4
667,Restaurant Chain,North America,United States,29.9499323,-90.0701156,0
668,Media Co.,South America,Uruguay,-34.6075682,-58.4370894,0
669,Media Co.,North America,United States,29.7589382,-95.3676974,0
670,Media Co.,Asia,China,35.000074,104.999927,0
671,Restaurant Chain,North America,Mexico,34.0536909,-118.242766,0
672,Media Co.,North America,Canada,51.0460954,-114.065465,0
673,Media Co.,North America,Mexico,32.2228765,-110.9748477,-1
674,Automotive Co.,North America,United States,37.7790262,-122.419906,0
675,Automotive Co.,North America,Bahamas,28.5421109,-81.3790304,3
676,Automotive Co.,Europe,Ireland,52.2692835,-9.7054085,0
677,Media Co.,Asia,Turkey,38.0664691,34.7051438,3
678,Automotive Co.,North America,United States,36.1672559,-115.148516,0
679,Restaurant Chain,South America,Peru,-6.8699697,-75.0458515,0
680,Automotive Co.,Europe,United Kingdom,52.5050033,-1.96439612333127,0
681,Media Co.,Europe,United Kingdom,55.8609825,-4.2488787,-1
682,Media Co.,North America,United States,39.100105,-94.5781416,4
683,Media Co.,North America,Canada,47.6038321,-122.3300624,4
684,Media Co.,North America,United States,38.7604815,-92.5617875,3
685,Media Co.,North America,United States,39.100105,-94.5781416,4
686,Automotive Co.,Africa,Kenya,-1.30316895,36.8260612241051,0
687,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
688,Media Co.,North America,Bermuda,40.7127281,-74.0060152,4
689,Media Co.,North America,United States,36.7014631,-118.755997,4
690,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
691,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,3
692,Media Co.,North America,United States,40.2253569,-82.6881395,4
693,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
694,Media Co.,Asia,Palestine,31.79592425,35.211980759695,2
695,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
696,Restaurant Chain,Europe,Holy See (Vatican City State),42.6384261,12.674297,0
697,Media Co.,North America,United States,43.2560802,-79.8728583,0
698,Automotive Co.,North America,Bermuda,43.157285,-77.615214,0
699,Media Co.,Asia,Malaysia,4.5693754,102.2656823,0
700,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
701,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
702,Media Co.,North America,United States,38.2542376,-85.759407,-1
703,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
704,Restaurant Chain,Asia,Philippines,12.7503486,122.7312101,0
705,Restaurant Chain,North America,United States,42.8867166,-78.8783922,4
706,Automotive Co.,Europe,United Kingdom,50.79683685,-2.34473226124306,1
707,Media Co.,North America,United States,31.8160381,-99.5120986,3
708,Media Co.,North America,Canada,47.6038321,-122.3300624,0
709,Media Co.,North America,United States,39.7837304,-100.4458825,0
710,Automotive Co.,Africa,Kenya,-1.30316895,36.8260612241051,0
711,Restaurant Chain,Asia,Christmas Island,-6.18233995,106.842871536007,0
712,Automotive Co.,North America,Mexico,32.7174202,-117.1627728,0
713,Restaurant Chain,South America,Paraguay,-26.5643582,-64.882397,0
714,Media Co.,North America,United States,38.7604815,-92.5617875,0
715,Restaurant Chain,Europe,Lithuania,55.3500003,23.7499997,0
